,이름,평점,주소,주력 메뉴,가격대,망고플레이트 주소,리뷰내용
13,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          입 에서 살살 녹는 고퀄 갓성비 오마카세우정초밥 ★슈슐랭 4.7/5 ●갓성비 오마카세로 핫한 고려대역 우정초밥100% 예약제인데, 운좋게 예약 성공해서 다녀왔어요♥●예약 방법(문자 예약)-예전에는 전화 예약이었는데 문자 예약으로 바꼈어요!-토요일 정오 12시에 문자 보내면 예약 신청 끝!★예약 확정 문자★를 받아야 예약 성공입니당 -크게 기대 안했는데, 토요일 런치 2부 예약 성공!-예약 문자 걸어두고 요일, 시간 선택 잘 해보세요 +_+ ● 런치, 디너 오마카세 전부 25,000원!오마카세가 2.5만원이라니@@ 스시 퀄 보면 진짜 감사한 가격이더라구요 ㅠㅠ●오마카세 런치 2부-시작은 사시미 3종류-제철인 방어, 광어(숙성 2일)(사진X), 숭어(숙성 3일)-기름지고 부드러운 제철 방어 말모말모..ㅠㅠ!-광어는 완전 쫄깃쫄깃해서 맛있었고-숭어는 유자껍질이 함께 올려져서 감칠맛 업!-고등어초밥(숙성 3일)도 존맛.. 전혀 안비림ㅠㅠ-도미초밥(숙성 3일) 베스트★파튀김이 함께 들어있는데, 넘 잘어울리고 맛났어여 ㅠㅠ도미도 사르르 녹고.. -야부리야 연어초밥..!!토치로 살짝 구운 연어초밥.. 얘도 진짜 존맛 ㅠㅠ레몬소금을 위에 뿌려주셔서 와사비만 얹어 먹었는데..아 진짜 맛있어용ㅋㅋㅋㅋ 쓰면서도 침고임 ㅠ-간장새우도 새우살 뽀도독하고 간도 딱이어서 맛났구-간장숙성한 참다랑어 초밥! 입에 넣자마자 녹았구요.. -전갱이초밥(사진X)은 다진쪽파와 생강이 들어가서 비릿함 없이 깔끔하게 맛있는 맛!-쭈꾸미와 다진오이가 들어간 타코와사비 초밥도 굿!-장어초밥(사진X).. 탱탱하고 간도 딱ㅠㅠ 맛있-방어초밥(숙성 5일)(사진X) 간마늘이 함께 나왔는데방어도 살살 녹아.. ♥-가지초밥! 가지 싫어하는 친구도 존맛이라고 ㅋㅋㅋ약간 크리스피한데 달달+_+-계란초밥.. 일단 자태가 너무 고와 ㅋㅋㅋㅋ부드럽고 달달하니 역시 마무리는 계란초밥..♥  -여기서 끝이 아니지 ㅠㅠㅠㅠㅠ 마지막은 지라시스시셰프님이 양이 모자라는 분은 곱빼기로 주셔용저는 배가 불러.. 그냥 기본인데 ㅋㅋ 기본도 양 많쥬?근데 또 먹다보니 맛있어서 ㅠㅠ 곱빼기 할 걸 그랬나? -디저트는 매실에 절인 방울토마토♥한알 입에 쏙 넣으니 상콤달달! 입가심으로 딱이었어용ㅎㅎ●총평- 2.5만원이 안 믿기는 갓성비 오마카세 우정초밥-중간에 사진도 빼먹을 만큼 맛나게 먹어써요ㅋㅋㅋ-평이 너무 좋아서 기대도 많았는데,, 진심 기대 이상!-가격에 비해 초밥 퀄리티 너무 좋구, 양도 많아여 ㅠㅠ-셰프님 너무너무 친절하셔서 최고예요 ㅠㅠ-예약이 좀 어렵지만, 또 도전해서 다시 가야겠어요!○ 운영시간: 월-토 런치 1부 11:30, 2부 13:05, 디너 1부 17:30, 2부 17:05 (월요일은 디너만 운영) / 일요일 휴무○가격: 오마카세 25,000원 (런치,디너 동일)
        "
14,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          엔트리급 오마카세에 예약도 어렵지만 수준은 미들급 만큼 맛있다.솔직히 미들급 스시들 갈 바에는 우정초밥 4번 가는게 훨씬 기분이 좋은 것 같다.전화 예약은 받지 않으시고 토요일 선착순 문자 예약 형식으로 변경되었다
        "
15,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          <디너오마카세 2부 25,000>구성: 삼치, 청어, 고등어마끼, 장국, 광어&도미, 도미&파튀김, 아부리한연어, 간장새우, 아카미, 잿방어, 타코와사비, 고등어, 가지, 계란, 지라시스시, 토마토절임327번의 전화 후에 예약 성공...(내일 열리는 다음주 예약부턴 문자예약으로 바뀐다는 눈물나는 소식..) 100통 넘어갈 때부터 현타가 왔지만 언젠간 방문했을 곳이기에 ㅋㅋㅋㅋ 포기하지 않으니 성공은 하더라고요.. 꿀팁을 많이 드릴 수 있었는데 쓸모가 없어졌네요ㅎㅎ 그래도 문자예약으로 바뀌었으니 도전해보시길!여긴 오마카세 입문으로 아주 좋을 것 같아요. 디너 가격도 휼륭하고, 구성도 괜찮아요! 그리고 셰프님이 또박또박 자세하게 설명을 굉장히 잘 해주시고 세심하게 잘 챙겨주셔서 좋았어요. 디너 2부는 주류 주문이 필수이기 때문에 친구랑 저랑 맥주 1병씩 주문했어요! 확실히 맥주랑 같이 먹으니까 갈수록 배가 불러서 친구는 샤리 양을 줄여달라고 부탁드렸는데 (나=배불러도 샤리양 안줄이는 1인) 타코와사비군함 같은 경우에는 따로 샤리양 적게해서 그릇에 담아서 주시더라고요! 저희가 사진 열심히 찍으니까 고등어봉초밥은 딱 주시면서 지금 찍어야한다고 타이밍도 잡아주시고 ㅋㅋ 여러모로 감사했어요. 초반부터 제가 좋아하는 삼치, 청어, 고등어마끼가 나왔는데 다 비리지 않고 숙성 향이 좋았어요. 그리고 스시로는 도미가 먼저 나왔는데 안에 파튀김이 들어있는데 진짜 잘어울리더라고요! 개인적으로 가장 인상적이었어요. 잿방어 안에는 또 마늘을 넣으셨는데 이 조합도 괜찮았어요. 간장새우는 개인적으로 조금 비렸고, 타코와사비도 무난무난.. 오이맛이 좀 강하게나서 제 취향은 아니었어요! 간장에 살짝 절인 아카미는 입에서 살살 녹았고 가지초밥은 전혀 기대 안했는데 바삭바삭하고 달달해서 얘도 기억에 남네요. 마지막에 지라시스시 주실 땐 아직 배고프신 분 있냐고 여쭤보시고 그릇 자체를 큰걸로 바꿔서 주시더라고요. 아 맥주만 아니었으면 손 들었을텐데 아쉽네요.. ㅋㅋㅋㅋ다음에는 오마카세 입문자들 데리고 디너 1부로 또 오려고요! 예약만 성공한다면..
        "
16,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          까먹을 까봐 먹으면서 쓰는 생리뷰 2탄전체적으로 샤리가 고슬고슬하니 쌀 알이 부들부들하니 씹혔고 네타가 숙성회가 많았는데 숙성회 = 별로라는 나의 편견이 사라졌다. 점심 15000원 오마카세는 갓성비라는데 정말 방문 후 이 집은 보물같은 집이라는 생각이 들었다.광어, 도미, 아부리야 연어, 간장새우, 참치등살, 삼치, 타코와사비 군함, 잿방어, 가지초밥, 계란 초밥, 지라시 덮밥, 후식으론 매실에 절인 방토. 샤리,네타 간이 내 입맛에 딱 맞았다.광어초밥 - 숙성 이틀, 유자소스 뿌려서 광어 초밥인데 광어 카르파초가 생각남 유자향이 입안 가득 퍼져서 첫 점부터 행복.도미초밥 - 안에 후레이크같은 식감이 있는데 파, 숙성 삼일아부리야 연어 초밥 - 레몬, 소금을 연어 위에 얹고 토치로 연어를 그을림.참치등살 - 남방 참다랑어 미나미 등살을 쓰셨다고 하셨는데 담백하다. 참치의 기름진 맛은 아니지만 그래도 이 가격에 참치라니!삼치초밥 - 약간 바다향, 고등어 초밥과 비슷 자연숙성 4일 초밥 중에 약간 생선향이 느껴졌는데 삼치의 특징인 것 같다. 비린내보다는 삼치 특유의 향.타코와사비 군함 - 오이, 쭈꾸미 오이 아사과니 씹히고 타코와사비가 입 안을 감쌈. 기대도 안 했는데 입에 감겼다.잿방어 - 안에 마늘, 와사비, 초밥 숙성 5일지라시 덮밥 - 초밥 재료를 흩뿌려 떠먹는 초밥으로 생각하면 좋다고 하셨는데 런치 오마카세에 먹은 초밥 재료(가지, 연어, 계란 등등)을 비벼 와사비를 얹어 먹었다. 맛있다 맛있어.아쉽게도(?) 10월 예약건부터 런치도 25000원으로 디너와 동일가격이 된다. 런치 3부를 갔는데 이 가격에 이 구성이라니 정말 보물이다. 아쉽게도 15000원 런치 구성 마지막 날에 갔는데 25000원으로 올라도 또 올 것 같다. 즐거운 미식 경험이었고 셰프님이 과묵하시지만 위트있는 분이란게 가끔 하시는 말에서 느껴졌고 친철하셨다.초밥 설명도 바로 들리게 설명해주시고 부족한게 있으면 미리 챙겨주셨다.맛있는 거 먹을 때마다 돈을 많이 벌어야겠다는 삶의 목적의식이 생겨서 좋은 것(?)같다. 돈 많이 벌어야지~
        "
17,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          진짜 오마카세라고 할 수 있어요- 점심 오마카세 1인 16,000원.- 예약이 어려움, 전화예약만 받음.- 가격에 말이 안되는 퀄리티GOOD!언제부턴가 오마카세 가격이 하늘을 치솟습니다. 비싸다고 다 맛있는것도 아닌데 말이죠 ? 우정초밥은 극강의 가성비로 최상의 퀄리티를 보여주는 오마카세인데요,- 예약방법 ❤️매주 토요일 정오12시에 전화예약만 받고 있고 그 이후 자리예약은 실시간 인스타를 통해서 확인할 수 있어요 ! (태그된 인스타 ID를 확인 해주세요.)✔️런치로 16,000원에 식사했고저녁은 25,000원 오마카세 구성은 다릅니다. 매장 내부는 넓지 않고 협소하지만음식이 나오는 순간부터는 오로지 맛에 집중하게 돼요. 입맛을 돋구어주는 음식, 흰살 생선부터 붉은생선에 양념생선까지!!이 가격에 오마카세의 구성은 완벽하게 다 소화했다고 할 수 있습니다.등푸른 생선은 살짝 비렸는데 이 부분은 매장 컨디션에 따라 다를꺼 같고 이 가격에 정말 완벽한 오마카세여서 저 부분은 딱히 흠이라고 할 수 없다 보였어요. 개인적으로 인상깊었던개 계란초밥을 별로 좋아하지 않는데 여기서 먹고 생각이 바꼈어요.달달하니 촉촉한 밥에 조화가 아주 훌륭했어요.사실 비싼 오마카세 가격에 비해퀄리티가 아주 낮은 곳이 많은데 우정초밥은 정말 맛있게 먹어서 다음에도 기회가 된다면 또 가고 싶었어요  왜 우리동네엔 없는걸까…PS. 사장님. 들숨에는 재력을 날숨에는 건강운 많이 들어오시길 … 늘 건강하세요 …정말 행복한 시간이였습니다..❤️#우정초밥 서울 성북구 종암로3길 31 우정초밥 인스타 확인
        "
18,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          맛있어맛있어​오마카세답게 셰프님이 메뉴 하나하나 소개 및 먹는 팁을 설명해주신다. 재치도 있으시고 원하는대로 밥 양도 조절해주신다. ​디너에는 사시미 3점, 초밥 10점, 지라시덮밥, 매실토마토가 나온다.​단가를 맞추기 위해서인지, 참치초밥 대신 다진참치초밥(뼈에 붙은 살을 이용한), 신선도가 중요한 생연어초밥 대신 아부리연어초밥, 문어 대신 쭈꾸미를 사용한 타코와사비 이런 식으로 나온다.​특이한 점은 비리기 쉬운 등푸른생선이 많았다는 점이다. 비린 맛을 잡기 위해 레몬, 생강, 파를 많이 사용​무튼 여러모로 25000원에 단가를 맞추기 위한 흔적들이 보였지만, 한정된 재료로 최선을 다해 만들어주시기 때문에 맛은 너무 좋았다. ​우리가 그동안 25000원에 먹었던 수많은 초밥들이 주마등처럼 스쳐지나갔다. 오관스시, 대규스시, 공릉 경성초밥, 신천 초이스시...이 중에서 많은 사람들이 오관스시랑 비교할 것 같다. 오관스시는 오마카세라고 하긴 애매한데, 매장에서 먹을 때 복작복작하고 셰프님 혼자서 초밥 12인분 만드는 게 벅차보였다. 너무 바쁘셔서 만드는 대로 손님 접시에 던지는 게 인상적이었던... 오히려 포장 식사가 더 만족스러웠다. 왜냐면 매장 손님들 거 한 점씩 만들어 주다가 포장손님 있으면 먼저 다 만들어서 주거등...시스템이 좀 바뀌면 좋을텐데.​아무튼! 우정초밥은 예약만 잘 되면 종종 갈 것 같다. 너무 만족스러운 식사였다.
        "
19,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          예약은 매주 토요일 낮12시부터 일주일간의 예약을 전화로 받으신다 40분만에 성공 ㅜㅜ오마카세 라는 것에 갑자기 관심이 생겼는데 가성비 좋은곳부터 가보자고해서 가게됐다1인 25000원이 이정도면 다른 비싼 곳들은 도대체 어느정도인지 가늠이 안가는 스린이... 종암에 이런곳이 있다니 정말 감사합니다
        "
20,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          5/5
        "
21,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          고려대 #우정초밥.✅16000원이라는 역대급 가성비(런치기준)✅가격보고 기대안했지만 퀄리티 장난아님✅스시10pcs+찌라시스시(덮밥)+디저트✅예약 필수! 예약금 인당 만원✅콜키지 가능 병당 만원✅디너는 사시미 3pcs추가✅재방문의사100%✅이가격 이구성이면 완벽!연어아부리, 전갱이마끼, 잿방어, 계란초밥, 찌라시스시️주차는 알아서!.구성:1.도미초밥&파(3일숙성)2.참다랑어 간장절인 등살3.연어아부리 (토치)+레몬,소금4.간장절인새우초밥5.연어초밥(다시마 1일 숙성)6.전갱이마끼7.타코(쭈꾸미)와사비+오이8.잿방어 (마늘향)9.가지초밥(비법소스+가다랑어포)10.계란초밥(와사비와 조합)11.찌라시스시(가지,계란,연어,게살,날치알 덮밥)12.매실절인방울토마토 디저트.메뉴정보:런치 - ₩16,000디너 - ₩25,000.주소:서울 성북구 종암로3길 31 1층
        "
22,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          가성비가 정말 좋으며 오마카세 입문용으로 최고의 식당이다.망고플레이트 평점이 너무 높아서 일정수준 이상의 오마카세를 꽤 경험해본 사람은 기대를 많이 하고 갈 경우 실망할 수 있음.비싸고 다양한 재료를 사용하기보다는 제한된 재료로 상급의 맛을 제대로 뽑아낼 줄 아는 곳이다.
        "
23,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          가격이 모든 단점을 상쇄합니다. 오마카세 튜토리얼 입문용(?)으로 강력 추천드립니다. 위치도 고려대 법대 후문 쪽에 위치하고 있어서 돈이 여유치 않은 주변 자취학생들에게 좋은경험을 줄 좋은 식당입니다. 
        "
24,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          마늘, 튀긴 파 등 풍미를 더해주는 재료들을 같이 첨가해주셔서 정말 너무 맛있게 잘 먹었어요 :D 하루동안 점심 3타임, 저녁 2타임, 한타임 당 딱 10명만 예약 가능해서 조용하니 분위기도 좋습니다. ♡
        "
25,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          총평: 예약제로 운영되는 오마카세 맛보기대학상권에 있다보니 가격이 정말 저렴하다. 학생들이 오마카세라는 서비스(?)와 일반 스시보다 더 차원이 높은 스시를 맛볼 수 있는 곳. 대신 줄을 서서 예약을 해야한다는 점과 오마카세로 보기엔 아쉬운 구성이 단점. 하지만 이 가격에 오마카세 기분을 느낄 수 있다는 것이 영광이다.
        "
26,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
                              가로수길
                              -
                              이자카야 / 오뎅 / 꼬치
                            "
27,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
                              신사/압구정
                              -
                              이자카야 / 오뎅 / 꼬치
                            "
28,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
                              서래마을
                              -
                              정통 일식 / 일반 일식
                            "
29,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
                              시청/남대문
                              -
                              이자카야 / 오뎅 / 꼬치
                            "
30,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"""망고플레이트가 선정한 2021년에 꼭 가봐야 할 일식 맛집"""
31,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"""망고플레이트가 선정한 2022년에 꼭 가봐야 할 일식 인기 맛집"""
32,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"""망고플레이트가 선정한 2021년에 꼭 가봐야 할 스시 맛집"""
33,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"""망고플레이트가 선정한 2021년에 꼭 가봐야 할 핫플레이스"""
34,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"""2-3만원대 갓성비 오마카세면 광클각이지!"""
35,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,대한민국 먹슐랭 가이드!
36,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,망고플레이트 앱 바로가기
37,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"

"
38,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,망고플레이트 최신 버전 앱에서사용할 수 있는 기능입니다.
39,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
      망고플레이트 최신 버전 앱에서 사용할 수 있는 기능입니다.
    "
40,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,
41,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,리뷰를 삭제하시겠습니까?
42,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"Eat, Share, Be Happy."
43,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"

        망고플레이트 페이스북 계정으로 바로가기
      

        망고플레이트 인스타그램 계정으로 바로가기
      
"
44,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"

          한국어
        

          English
        

          简体中文
        
"
45,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          
          ㈜ 여기어때컴퍼니서울특별시 강남구 봉은사로 479, 479타워 11층대표이사: 정명훈사업자 등록번호: 742-86-00224 [사업자정보확인]통신판매업 신고번호: 2017-서울강남-01779고객센터: 02-565-5988
© 2021 MangoPlate Co., Ltd. All rights reserved.
"
46,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,최근 검색어가 없습니다.
47,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          내가 둘러 본 식당이 이 곳에 순서대로 기록됩니다.
        "
48,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,격하게 가고싶다..
49,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
          식당의 ‘별’ 아이콘을 누르면 가고싶은 곳을 쉽게 저장할 수 있습니다.
        "
50,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,탈퇴한 계정은 복구가 불가능합니다.탈퇴 하시겠습니까?
51,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,
52,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
        전체 동의
      "
53,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
      망고플레이트 서비스 이용을 위해 다음의 약관에 동의해 주세요.
    "
54,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,로그인
55,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"
       로그인 하면 가고싶은 식당을 저장할 수 있어요
      "
56,우정초밥,"
4.6
",서울특별시 성북구 종암로3길 31 1F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/jFWl95c1KbXZ,"

페이스북으로 계속하기


카카오톡으로 계속하기


Apple로 계속하기

"
