,이름,평점,주소,주력 메뉴,가격대,망고플레이트 주소,리뷰내용
13,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          <이거야 말로 인생 해산물 덮밥 집이지…>싱싱한 회를 이렇게나 푸짐하게 올려주는 덮밥집은 처음!!가장 기본 메뉴인 참다랑어 덮밥을 먹어봤습니다. 회도 두툼하고 식감이 좋아서 먹는내내 만족했습니다. 밥은 초밥 샤리 같았어요! 엄청 소금 간 식초간이 쎕니다. 회도 기본적으로 간이 되어있는 느낌이었어요~ 연어회도 먹어봤는데 간이 쎈거 보니 이 집 스타일인가 봅니다ㅎㅎ 술이랑 먹으면 찰떡이니깐 참고하세요!!고로케 가격 괜찮고 안주로도 괜찮습니다~
        "
14,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          정말 맛있는 참다랑어 덮밥집. 해동을 정말 잘하였고, 밥에 간도 강하여 잘 어울린다. 또한 포장해서 먹기도 좋다. 3번정도 포장해서 먹은것같았는데 항상 좋았다. 반반덮밥도 좋고 생맥주도 좋고 하이볼도 조음. 술과 먹기를 추천!
        "
15,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          맛집인스타 : @tastekimsolo미쳤다. 정말 미친 맛이다.만오천원으로 여러 부위의 참다랑어를 맛볼 수 있다.다랑어 대뱃살부터 아까미, 중뱃살, 볏짚 타다끼가 밥 위에 수북히 깔려 나오고, 대뱃살 밑엔 참치살을 다진 네기도로도 수줍게 숨어있다. 참치종합세트가 따로없다.참다랑어 대뱃살부터 맛본다. 녹아내리는 기름기와 탱글거리는 뱃살. 별도로 간장이 없는데도 워낙 신선해 느끼함도 못 느끼겠다. 감칠맛 덩어리다.타다끼는 훈연 특유의 향이 기분좋게 느껴지고, 참치 속살은  촉촉하니 차진 식감이 일품이다. 살짝 새콤한 초밥과 착 감기는 참치의 궁합. 아... 여기는 정말 잘 왔다. 보통 덮밥을 먹다보면 재료가 먼저 떨어져 밥이 남는데, 이곳은 먹어도 먹어도 회가 떨어지지 않는다.남는 밥은 유자향 은은한 단무지, 된장국과 샐러드와 마무리. 너무 많지도, 적지도 않은 적당한 양이 기분 좋다.디저트로 나오는 와인에 절인 토마토는 포도향이 향긋하게 느껴진다. 수박은 여름답게 당도 끝장이다. 참치의 진한 맛을 완벽하게 정리해준다.항상 리뷰할 때는 이거 저거 쓰는데, 여긴 그냥 방문하시길 바란다. 만오천원의 축복을 직접 느껴보시길!! 가격 : 참다랑어덮밥 15000
        "
16,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          오랜만에 재방문한 이코이! 저번에는 코로나 심할 때라 사람이 없었나봐요. 이번에는 6시 조금 넘어서 도착하니 거의 만석! 6시반 되니 웨이팅이 생기더라구요. 가격이 조금 오른 마구로동을 주문했는데 예전보다 아까미 부분 너무 많아요ㅜㅜ 맛이 있고 여전히 가성비는 좋은데 예전만큼의 미친 맛은 아닌 정도! 그래도 직원분들 친절하시고 여전히 만족스러웠습니다!
        "
17,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          너무 맛있는 한상 차림! 여자 둘이서 메뉴 세개 시켜서 야무지게 뿌시고 왔습니다~참치와 연어라는 존재가 있는지구에 살고 있어서 행복했습니다.맛있게 만들어주셔서 감사합니다!우리동네 자랑~❤️
        "
18,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          오랜만에 방문한 이코이대뱃살덮밥 가격이 2000원 다운되고, 두 점 있던 배꼽살이 사라졌다ㅜㅜ
        "
19,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          맛있다!
        "
20,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          연어덮밥 먹었는데 연어가 싱싱하고 맛있어요! 연어가 두툼하고 갯수도 많아서 밥이랑 조화롭게 먹었어요. 샐러드도 맛있고, 김 주는 것도 좋네요~ 다만 밥 양념이 좀 짜요 ㅜㅜ 
        "
21,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          진짜 너무너무 잘먹었습니다. 먼 옛날 제주도 마구로쇼쿠도에서 혼마구로동을 먹어보았을 때, 밥이 뜨거운 바람에 참치가 시간이 흐를수록 별로가 됐던지라 기대 안했습니다.여기는 처음부터 미지근한 밥 온도 때문인지 위와같은 일 없이 계속 맛있었습니다. 고추냉이 덜어둘 조그만 그릇을 주시면 조을거같네요
        "
22,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          밥 위에 주도로, 아카미, 아부리한 참치를 수북하게 얹었으며 회 밑에 다진 참치인 네기토로까지 숨어 있어서 다양한 식감의 한공기를 즐길 수 있었다. 눈다랑어가 아닌 참다랑어를 듬뿍 사용하고도 15000원이라니 놀라운 가격이다. 가게가 작지만 사람이 많고 음식을 혼자 준비하기에 시간에 조금 걸렸으나 저럼한 가격으로 질 좋은 참다랑어 덮밥을 먹을 수 있었기에 만족스러웠다. 주변에 볼일이 있다면 가보길 추천한다. 후식으로 나온 토마토 츠케모노도 맛있었다.
        "
23,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          내가 여기 리뷰를 안 썼다니?이미 다섯 번은 거뜬히 간듯한 같은 이코이이코이 덕분에 마구로동이라는 메뉴에 눈을 뜨게 되었다.여러 번 가본 사람으로서,생선 질의 편차가 있을 때도 있지만 대체로 성공적이다매번 혼마구로동만 먹어보다가 최근 방문에는처음으로 대뱃살덮밥을 먹었는데 앞으로는 대뱃살덮밥 먹어야겠다고 다짐함. 혼마구로동 먹을 때 뱃살 양은 적구 등살이나 타다끼 먹을 땐 살짝 아쉬운 느낌이 있었는데 가격차이가 2배 나더라도 대뱃살덮밥 먹고 만족감 2배 높여야겠다사케동은 양도 많은데 만 원 밖에 하지 않아 가성비 최고...주문 시 말씀드리면 반은 타다끼로 내어주시기도 하는데 개인적으론 타다끼 안 한 것이 좋았음. 나눠 먹을 수 있는 있는 지인과 함께 간다면 최고의 조합은 대뱃살덮밥+연어덮밥 을 같이 나눠먹는 것...처음 갔을때 된장국의 게다리를 보고 큰 충격이었다. 국 하나에도 정성들인다는 느낌이 들어 좋았다. 살을 발라먹을 수는 없고 관상용인듯ㅎㅎ그래도 느낌 있으니까사이드는 고로케, 생선까스, 와인토마토, 새우까스 먹어봤는데(다 먹어봤네..) 대체로 무난무난하고 가성비가 괜찮다.고로케는 네 가지 맛 나와서 다양한 맛을 즐길 수 있어 좋았다와인토마토는 한 번씩 서비스로 주셔서 먹어보고 맛있어서 시켜먹기도 함. 달다구리한 입가심되는 맛사이드 중 제일 좋았던 생선까스는 이게 6000원이라구? 할 정도의 가성비였는데 요새는 양이 살짝 준 것 같기도 하다. 감자칩도 같이 튀겨주어 좋음. 내입맛엔 살짝 싱거워서 타르타르소스를 많이 찍게 되는데 소스도 자극적이지 않은 편. 그런데 생선까스는 안 하는 날이 더 많아서 자주 못 먹었다하지만 앞으로는 대뱃살 먹을거니까 사이드는 안 시킬 예정
        "
24,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
                              시청/남대문
                              -
                              이자카야 / 오뎅 / 꼬치
                            "
25,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
                              시청/남대문
                              -
                              정통 중식 / 일반 중식
                            "
26,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
                              대학로/혜화
                              -
                              브런치 / 버거 / 샌드위치
                            "
27,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
                              용산/숙대
                              -
                              기타 중식
                            "
28,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"""창동, 쌍문동 모여라!"""
29,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"""입에서 살살 녹는 참치는 꿀맛이지"""
30,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"""맛집하면 4호선, 4호선하면 맛집!"""
31,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
참치
                    
"
32,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,대한민국 먹슐랭 가이드!
33,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,망고플레이트 앱 바로가기
34,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"

"
35,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,망고플레이트 최신 버전 앱에서사용할 수 있는 기능입니다.
36,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
      망고플레이트 최신 버전 앱에서 사용할 수 있는 기능입니다.
    "
37,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,
38,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,리뷰를 삭제하시겠습니까?
39,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"Eat, Share, Be Happy."
40,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"

        망고플레이트 페이스북 계정으로 바로가기
      

        망고플레이트 인스타그램 계정으로 바로가기
      
"
41,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"

          한국어
        

          English
        

          简体中文
        
"
42,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          
          ㈜ 여기어때컴퍼니서울특별시 강남구 봉은사로 479, 479타워 11층대표이사: 정명훈사업자 등록번호: 742-86-00224 [사업자정보확인]통신판매업 신고번호: 2017-서울강남-01779고객센터: 02-565-5988
© 2021 MangoPlate Co., Ltd. All rights reserved.
"
43,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,최근 검색어가 없습니다.
44,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          내가 둘러 본 식당이 이 곳에 순서대로 기록됩니다.
        "
45,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,격하게 가고싶다..
46,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
          식당의 ‘별’ 아이콘을 누르면 가고싶은 곳을 쉽게 저장할 수 있습니다.
        "
47,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,탈퇴한 계정은 복구가 불가능합니다.탈퇴 하시겠습니까?
48,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,
49,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
        전체 동의
      "
50,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
      망고플레이트 서비스 이용을 위해 다음의 약관에 동의해 주세요.
    "
51,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,로그인
52,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
       로그인 하면 가고싶은 식당을 저장할 수 있어요
      "
53,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"

페이스북으로 계속하기


카카오톡으로 계속하기


Apple로 계속하기

"
54,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
Mangoplate

"
55,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,
56,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,"
            translation missing: ko.app_download_layer.description
          "
57,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,* IOS 버전은 준비 중입니다.
58,이코이,"
4.3
",서울특별시 도봉구 도봉로112길 20,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/NXsNs3Z7_eS8,* Android 버전은 준비 중입니다.
59,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
                    사진 더보기
                    
"
60,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
                    사진 더보기
                    
"
61,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
                    사진 더보기
                    
"
62,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
                    사진 더보기
                    
"
63,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
                    사진 더보기
                    
"
64,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,
65,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,가고싶다
66,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
        할인된 가격으로인기 메뉴를맛볼 수 있는 기회!
      "
67,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
                업데이트
                : 2018. 7. 16
              "
68,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
          개안음
        "
69,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
          쌍리단길 끝부분에 위치해있는 카이센동 전문점. 진짜 완전 주택가인데 이런 식당이 있는게 신기하다. 이코이와 함께 동네에 있어줘서 고마운 식당. 사장님이 어머님과 함께 일하시는 것 같은데 언제 와도 항상 푸근한 접객. 사시미도 준수하고.. 다만 가게는 좀 협소한 편. 뒷주방이라는게 존재하지 않는 구조ㅠㅠ 아무래도 사이드메뉴가 있으면 안주 하기에도 좋을텐데 그런게 없어서 아쉽고, 주류도 다양하게 들여놓으시면 좋을 것 같다는 바람.
        "
70,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
          좋아요. 자주 가요
        "
71,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
          이렇게 정갈하게 한상 깔끔하게 차려서 나오는 곳이 또 없음. 카이센동도 그렇지만, 나오는 반찬 하나하나 사장님의 솜씨가 옅보임. 골목 하나 돌면 다른 카이센동 집들도 나오긴하는데 하이쿠가 가장 만족도가 높았음. 가게가 깔끔하고 조용한 것도 좋음. 쌍문이야 워낙 가성비가 좋지 못한 가게들은 다 멸망하는 동네기는 한데, 그거 감안해도 하이쿠는 꽤 괜찮음. 오래오래 영업하세요
        "
72,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
          카이센동 먹으러 하이쿠! 오늘의 카이센동 안된다고 하셔서 슬펐다가 다시 한그릇은 나올 수 있을 것 같다하셔서 해피해피.. 밀당의 고수 사장님이세요. 도화새우에 우니, 이쿠라까지 올라가는데 24000원이면 진짜 가성비 좋은 것 같아요! 마무리로 교쿠도 진짜 크게 썰어주시고 서비스로 관자까지 따로 내어주셔서 감동이었습니다.. 인기 많은 이유를 알겠어요ㅎㅎㅎ
        "
73,하이쿠,"
4.3
",서울특별시 도봉구 도봉로114길 40 1F,"
돈부리 / 일본 카레 / 벤토
",만원-2만원,https://www.mangoplate.com//restaurants/WKDGrPaBZhdD,"
          여기는 단골이다. 5번? 정도 방문한 것 같다. 갈때마다 만족한다. 물론 퀄리티가 엄청 뛰어난다거나 하진 않다. 대단한 스시야를 기대하면 안된다. 하지만 정말 든든한 동네 맛집 느낌이다. 그리고 푸근하다. 이번달에도 또 가게되지 않을까
        "
