,이름,평점,주소,주력 메뉴,가격대,망고플레이트 주소,리뷰내용
14,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
          /모듬사시미/토리가와폰즈/모쯔나베/중국인이 한국에서하는 일본식주점. 한중일의 그 한가운데 대림동이있었다. ㅎㅎ사실은 대림동이 가까운 구로동이다.첨에는 중국인 사장님이 하신다길래 일식을 좋아하는 중국인들이많이가는 곳인가 했는데아니 한국인들로만 거의 만석이다.이런 꿀단지같은 곳을 이제 알았다. 허허.다찌와 테이블석이 있는데 다찌 너머에는 1인쉐프 오픈키친이고다찌석 위에는 일본어로 된 메뉴판과 중국인 셰프님이 쓰신메뉴가 붙어 있다. 3개국어하시는 쉐프님의 다국어메뉴판인것ㅎㅎ일본에서 일하시면서 일식을 배우게되셨다고. 말씀을 길게하시는편은아닌것같지만 한국어도 잘하심.모듬사시미는 숙성된 도미 아까미 갑오징어 마스까와된 도미 청어 등이 올라간 8종류로 3점씩나옴. 큰기대없이 자리에앉았다가 옆사람때리면서먹음.. 닭껍질에게 담백하다는 표현은 좀 미스매치긴하지만 담백하게 소금간으로 튀겨낸듯한 바삭한 껍질튀김이다. (사실고수를 뿌려주기에 주문했는데) 맛있었다. 폰즈가 약간 진한편인데 닭껍질이나고수가 다 강한편이다보니 부담스럽기보다는 술을 부른다느낌ㅋㅋ아. 배불러서못먹었지만 우니진미도 추천.혼술하는 사람도 많았고, 자리가 빌세라 금방 손님이 들어온다.퇴근길 혼술로 부담스럽지않은 것이 맛있어서 신나게먹다가 계산할때 깜짝놀랠정도의 가성비다.우리나라 이자카야에선 손이 많이가서 잘안하는 메뉴도있고 요리의 범위도 넓고 가짓수가 많다. 이걸 다 혼자하시기에 음식이 빨리나오는것같진않지만- 그정도 단점은 거뜬히 상쇄할만한 곳이다.
        "
15,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
          위치가 좀 안좋긴한데 가성비가 뛰어난 이자카야. 요즘 이자카야 비싼곳이 많은데 여긴 2만넘는 메뉴가 몇 없는 편이라 가격이 좋다. 사바샌드는 비린내도 없고 부드럽고 좋은데 정작 회맛이 잘 안나는 느낌..2.5만짜리 모듬회 가격이 좋았는데 2명이서 3점씩이라 약간 애매했다. 3종진미인가뭔가 저거는 같이먹어서 맛난지는 잘 모르겠지만 따로먹는걸로도 괜찮았다.병어구이는 매우 부들부들 맛있었다.주변에 일식 하시는 분들이 갔었는데 가격싼데도 제대로 한다고 칭찬했었음.굳이 흠을 잡은거고 메뉴도 많고 근처였으면 자주 갈만한 가게.
        "
16,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"""구로구 맛집 코스 여기야!"""
17,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,대한민국 먹슐랭 가이드!
18,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,망고플레이트 앱 바로가기
19,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"

"
20,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,망고플레이트 최신 버전 앱에서사용할 수 있는 기능입니다.
21,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
      망고플레이트 최신 버전 앱에서 사용할 수 있는 기능입니다.
    "
22,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,
23,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,리뷰를 삭제하시겠습니까?
24,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"Eat, Share, Be Happy."
25,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"

        망고플레이트 페이스북 계정으로 바로가기
      

        망고플레이트 인스타그램 계정으로 바로가기
      
"
26,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"

          한국어
        

          English
        

          简体中文
        
"
27,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
          
          ㈜ 여기어때컴퍼니서울특별시 강남구 봉은사로 479, 479타워 11층대표이사: 정명훈사업자 등록번호: 742-86-00224 [사업자정보확인]통신판매업 신고번호: 2017-서울강남-01779고객센터: 02-565-5988
© 2021 MangoPlate Co., Ltd. All rights reserved.
"
28,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,최근 검색어가 없습니다.
29,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
          내가 둘러 본 식당이 이 곳에 순서대로 기록됩니다.
        "
30,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,격하게 가고싶다..
31,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
          식당의 ‘별’ 아이콘을 누르면 가고싶은 곳을 쉽게 저장할 수 있습니다.
        "
32,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,탈퇴한 계정은 복구가 불가능합니다.탈퇴 하시겠습니까?
33,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,
34,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
        전체 동의
      "
35,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
      망고플레이트 서비스 이용을 위해 다음의 약관에 동의해 주세요.
    "
36,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,로그인
37,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
       로그인 하면 가고싶은 식당을 저장할 수 있어요
      "
38,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"

페이스북으로 계속하기


카카오톡으로 계속하기


Apple로 계속하기

"
39,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
장희

"
40,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,맛있다
41,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,"
            translation missing: ko.app_download_layer.description
          "
42,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,* IOS 버전은 준비 중입니다.
43,라꾸긴,"
4.4
",서울특별시 구로구 가마산로 268,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/1cKCuayTDdSb,* Android 버전은 준비 중입니다.
44,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                    사진 더보기
                    
"
45,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                    사진 더보기
                    
"
46,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                    사진 더보기
                    
"
47,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                    사진 더보기
                    
"
48,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                    사진 더보기
                    
"
49,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,
50,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,가고싶다
51,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
        할인된 가격으로인기 메뉴를맛볼 수 있는 기회!
      "
52,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                업데이트
                : 2021. 2. 1
              "
53,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
          최자로드로 유명한 만두의성지로 유명한 곳이라 부푼 마음으로 그 유명한 가리봉동으로 만두할머니 출동가는 길이 정말 장첸 나올 것 같고 나름 이국적인 분위기라 신기 했다. 웨이팅은 없었고 안에는 손님이 꽤 많았다마파두부 만두 볶음밥을 시켰는데마파두부가 그냥 가정에서 쓸 것 같은 대접에 나왔는데 퍼먹기 힘들었다. 맛도 별로 그럼 볶음밥을 먹어보자 했는데 이것도 별로 그럼 만두를 먹어보자 했는데 도대체 뭐가 맛있다는 건데…다 남기고 왔다.. 이거 먹으러 여기 까지 왔는데만두원정대 대실패 .. 킹수제만두맛을 기대했는데.. 재방문의사 없음
        "
54,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
          빠오즈푸 골피와 더불어 가장 좋아하는 만두집 중 한 곳인 월래순교자관 입니다친구도 저랑 입맛이 잘 맞아 종종 같이 다니고는 했었는데 아무래도 접근성이 떨어지다보니 한동안 냉담하다가 간만에 생각이 나서 방문했습니다처음 방문했을 때가 최자로드 나오고 나서니까 아마 2018년도 정도 됐을 것 같은데 그때보다 가게는 많이 좋아졌습니다 20년도 쯤에 더 넓고 쾌적한 곳으로 (바로 건너편) 이사를 가서 지금은 눈에 확 띄고 깔끔해졌습니다아직도 이 집의 첫 군만두를 먹고 느꼈던 감동을 잊지못해 방문 때마다 무조건 시키는 메뉴입니다 예전에는 아마 재료에 따라 세가지 정도 종류가 있었는데 지금은 셀러리만으로 만드시는 것 같습니다 그래도 7,000원에 이런 만두를 이정도 양으로 주시면 불만 없습니다아주 맛있습니다 잘 구워지고 기름으로 적당히 번들거리는 피는 쫀득하고 속에서는 육즙,채즙과 함께 셀러리향이 확 퍼집니다 이 집 만두는 일부러 입술에 반질하게 묻혀가고 흘려가며 더럽게 먹고싶은 마음이 생기게 합니다 여기에 최고의 피쳐링은 역시 노천추 소스입니다 노천추 듬뿍 고추 듬뿍 간장 조금 하면 정말 감칠맛의 폭발이 극대화됩니다꽤 이것저것 시켜먹어봤는데 요리류들도 다 괜찮았습니다아쉬운 점은 예전에는 소롱포가 이렇게 투박하지 않았는데 직접 빚으시는게 맞나 할 정도로 안 좋아졌습니다 원채 피가 빠오즈 스타일의 두껍고 마치 찐빵같은 느낌이긴 했는데 지금은 잘 익지도 않는듯이 질감이 쭌득과 꼰득,푸석의 느낌입니다 그래서 성젠바오를 기대하며 시킨 군소롱포도 실패입니다역시 여기는 1인 1군만두 필수고 적당히 요리류들 곁들이며 먹는게 최고입니다재방문 의사 : o
        "
55,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
          완전 가성비도 맛도 좋은 곳양고기 뭐시기도 먹었는데 양냄새나는데 매력있음만두몇종류먹었는데 다 맛있음 소룡포랑 군만두가 최고추천~
        "
56,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
          가성비갑 가디단 맛집!!!이 동네를 꽤 많이 왔었는데... 예전부터 맛집으로 유명했다는데 왜 이제 알았을까!!!군만두는 겉바속촉 + 엄청난 가성비로 유명하다!처음에는 그냥 물만두네...? 싶었다. 근데 먹으면 먹을수록 쫄깃한 피와 바삭한 식감, 감칠맛 나는 속재료가 너무 잘 어울려서 계속 집어먹게 되더라...  중독성 장난 아님ㅠ가격도 저렴한데 양도 많아서 대만족!!마파두부는 맛있긴한데 약간 향이 부족한 느낌이었다ㅠ 좀 더 강한 향과 매콤함을 원했는데 약간 한국식으로 패치된듯?! 조금 짠 편이라 무조건 밥이랑 먹어야된다!!의외로 여기서 제일 맛있던게 토마토계란볶음이었는데 새콤한 맛은 약간 부족했지만 진짜 담백하고 감칠맛 폭발!!! 무조건 시키길 강추한다!전체적으로 가격도 저렴하고 맛도 평균 이상이라 추천!! +) SBS 생방송투데이? 에서 내가 먹는 모습이랑 인터뷰 영상을 찍어갔는데 과연 나올지 모르겠다ㅋㄲㅋㅋㅋㄱㄲㅋㅋㅋㅋㅋㅋ
"
57,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
          스너그로스터리에서 아이스 아메리카노 한 잔을 들고 나와 궁금했었지만 워낙 나랑 1도 관계가 없는 동네에 있어 선뜻 방문하진 못하고 있던 여기 월래순교자관에 오늘 코스의 마지막으로 들른 후 집에 들어가기로 함.가게가 있는 골목으로 들어서니 중국말 간판이 많이 보이기 시작해 네이버지도에서 보니 동네 이름이 가리봉동이어서 여기가 범죄도시나 청년경찰 같은 영화에서 중국 동포분들이 많이 살아 무시무시하게 그려지는 동네인 건가 함.골목 입구에서 가까운 곳에 가게가 보이고 인기있는 가게인지 웨이팅하는 손님들이 있음.가게 안에 들어서니 예써 줄서기가 가능해서 전화번호를 입력 후 대기함.가게 밖엔 여러 방송에 나온 것들과 메뉴들이 붙어있고 이미 어느 정도 배가 불렀지만 언제 다시 올지 몰라 메뉴 선정을 어떻게 해야 잘 골랐다고 소문이 날까 고민함.가게 안에서 손님들이 대부분 먹고 있는 만두는 어디선가 봤던 군만두였는데 뭔가 물만두 느낌의 아담한 사이즈의 만두 여러개가 구워졌는데 내가 기대하는 구워진 면이 어느 정도 기름짐이 있는 타입의 느낌은 아니어서 좀 더 고민하게 되고 마피두부도 많이 보이는데 마파두부도 좋아하는 메뉴여서 마파두부와 만두 중에 뭘 먹을까 함.드디어 내 차례가 되서 입구쪽 2인 테이블로 안낼 받아 앉으니 믈이 든 피처와 앞접시, 자차이, 깍두기를 가져다 주시고 메뉴는 옆에 있다고 가리키셔서 꺼내서 스캔 후 마파두부와 소룡포보다 더 좋을 것 같은 찐만두를 부탁드림.메뉴 한 개면 충분했지만 역시나 언제 다시 올지 몰라 먹다 배가 터지면 누군가 구급차를 불러주겠지 하고 두 갤 주문하고 기다리니 먼저 마파두부가 나옴.마파두부는 비주얼이 특별히 다른 느낌은 아니었고 맛을 보니 달달함 1도 없이 적당한 짭짤함과 적당한 매콤함이 느껴지고 두반장 콩도 씹혀 고소함도 느껴지는데 동대문구 신설동역 부근 King수제만두의 마파두부 같은 얼얼해서 마한 맛이 특별했던 느낌은 아니고 뭔가 이태원 쟈니덤플링의 마파두부덮밥과 비슷한 느낌의 맛이어서 무난했지만 난 달달함 1도 없이 적당한 짭짤매콤고소함이 나쁘지 않음.곧 이어서 나온 찐만두는 기대보다 만두 사이즈의 볼륨감이 좋아 이미 다 못 먹을 것 같은 느낌이고 간장과 흑식초, 라유 같은 데서 보는 고춧가루를 넣어 소스를 만들고 볼륨감이 좋아 제법 무거운 찐만두를 간장소스에 찍은 후 혹시나 또 은은한 달달함이 느껴질까 살짝 걱정을 하며 한 입 베어무니 적당한 두께의 만두피는 쫀득함이 느껴지고 만두 속은 은은한 육향만 느껴지고 다른 불필요한 향이나 달달함 없이 육즙 뿜뿜이어서 다행이다 함.포장이 덜 적합할 것 같은 마파두부를 다 먹기로 하고 먹으면서 찐만두는 세 개 정도만 먹고 포장을 부탁드리고 연변이모님께 가게 이름인 월래순이 사람 이름인 건지 여쭈니 그렇지 않고 가면 갈수록 순조롭다란 뜻이라고 설명해 주심.적당히 맛있게 먹고 포장해 주신 찐만두가 든 비닐백을 들고 가게를 나섬.전체적으로 예전부터 궁금했던 가게여서 광명튀김덮밥에 온 길에 일부러 들러봤는데 특별하게 더 맛있거나 한 맛은 아니었지만 마파두부는 달달함 1도 없이 적당한 짭짤함과 매콤함, 두반장 콩의 고소함이 좋고 찐만두 역시 특별히 맛있거나 하진 않았지만 볼륨감이 좋고 다른 불필요한 향이나 은은한 달달함 없이 적당한 육항과 육즙 뿜뿜인 게 나름 좋은 데다 가격도 좋아 굳이 재방문할 것 같진 않지만 맛있다로..
        "
58,월래순교자관,"
4.2
",서울특별시 구로구 디지털로19길 12,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/0fVczJphgFWa,"
                              홍대
                              -
                              딤섬 / 만두
                            "
