,이름,평점,주소,주력 메뉴,가격대,망고플레이트 주소,리뷰내용
11,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          런치 오마카세 (39,000)구성: 차완무시, 무늬오징어무침, 참돔, *성대, 무늬오징어, 홍새우(+머리 튀김), 주도로, *전갱이, 아카미, 안키모, *후토마키, *고등어, 아나고, 교꾸, 온면, 유자샤베트요새 노원에 스시야가 많이 생기고 있죠!~ 노원은 저한테 멀기도하고 예약도 빡세서 별로 눈여겨 보고있지 않다가, 다른 곳 예약 다~ 실패하고 여기도 안되겠지..생각하고 도전해봤는데 성공한 김에 다녀와봤어요!! 원래 밋업 모집해서 다녀올까 하다가 오마카세 경험 없는 친구 입문시키려고 델꼬갔어유 ㅎㅎ 석계역과 되게 가까운 상가 2층에 있고, 찾기도 쉬운 편이에요. 좌석 간 거리가 조금 좁긴했지만 칸막이가 있어 불편하진 않았습니다. 총 12석이고 셰프 두 분께서 6명씩 맡아 진행하셨어요.차완무시는 위에 감자퓨레가 올라가서 부드럽고 고소했어요. 누구나 좋아할 맛! 다음으론 오징어 미소 무침을 주셨는데 적당히 짭짤하고 쫀득쫀득해서 괜찮았어요.그 다음에 바로 스시 스타트! 전반적으로 샤리양도 딱 적당하고 네타도 부드러웠어요. 와사비가 좀 쎈 편이라 첫 스시 이후에 와사비 양에 대해 여쭤봐 주셨어요. 저는 그대로, 친구는 좀 줄여달라고 부탁드렸습니다. 참돔도 맛있었고 성대 스시는 처음 먹어보는데 식감이 되게 마음에 들었어요. 그리고 전 원래 참치뱃살을 제일 좋아하는데 여긴 흠 간장에 절인 아카미가 더 기억에 남고 그보다 전갱이, 고등어가 제일 맛있었어요!! 하나도 안 비리고 그냥 미친 맛.. 그리고 후토마키 크기가 엄청 컸는데 속재료가 다 부드러워서 의외로 쉽게 한 입에 쏙 먹었습니다. 후토마키 진짜 맛있었어요!! 제가 좋아하는 안키모도 양을 엄청 많이 주셨긴했는데 다른 곳에 비해 고소함이 부족하고 차가워서 아쉬웠어요 ㅠ 얘 빼곤 다 만족스러웠어요! 마지막에 유자 샤베트에 생강을 넣어주셔서 처음엔 상큼, 뒤에는 생강 향이 살짝 나면서 기분 좋은 맛이었어요. 전반적으로 다 맛있었고 친구도 넘 맘에 들어했어요ㅎㅎ 오마카세 성공적으로 입문시키고 왔네요.
        "
12,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          <오마카세 불모지 노원에 있는 캐주얼한 맛집>석계역 스시다온! 런치입니다~남자친구랑 동네에 새로운 오마카세가 생겼다고해서 예약해 가본 곳입니다!가격대가 괜찮아서 만족스러웠던 곳이에요. 일반적인 구성이었지만 참치도 나오고 중간에 나온 아구 튀김도 맛있어서 좋았습니다. 사실 이날 성게가 나왔으면 좋겠다 엄청 기대했었어서 >< 조금 아쉬웠지만 다음에 디너로 가면 또 맛볼 수 있지 않을까 싶네요!캐주얼한 느낌이라 오마카세 입문용으로도 좋을 것 같아요~
        "
13,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          여기가 리뷰가 이렇게 적다니..디너 3.9.... 이 가격에 이렇게 즐기기 힘들것같습니다.주류 주문이 필수인데, 주류 리스트가.... 조금 그렇긴 합니다. 우선 사케 선택 폭이 너무 좁아서요ㅠㅠ 오만원 정도의 괜찮은 사케가 있으면 그걸로 마셨을텐데, 음...차라리, 주류리스트를 조금 바꾸시고.. 5만원대 받으시는게 나을 것 같습니다.하이볼도 가격이 있습니다. 1.5에요. 
        "
14,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          노원구에 축복이 내렸다. 노원구를 비춰주는 초신성이다. 2021년 엔트리급 스시야의 떠오르는 혜성이다. 이미 예약하기도 어려운 서울 노원 석계역 스시다온 이다.-일단 가격부터 말한다. 런치 디너 모두 39,000원이다. 대신 디너는 1인 1주류 필수이다. 방문한 날인 5월 15일 런치 기준 18가지 코스가 제공된다.-캐치테이블에서 빈자리알림등록해서 한달을 눈팅한 결과 겨우겨우 한자리를 번개같이 득템해서 부리나케 부산에서 서울로 날라와서 방문했다. 이 스시 하나 먹으러 8년만에 석계를 찾았다.-결론부터 말한다. 이가격대 방문해본 스시야중에선 가장 좋았다.네타의 퀄리티가 초우수했다. 체감상 코우지계열의 미들급 스시야 스시소라와 비교해도 손색이 없다.-스시야를 입문하는 사람이라면 이곳부터 추천하고싶다. 물론 더 낮은 가격대의 고려대의 #우정초밥 청구역의 #스담스시 회기역의 #오관스시 이화여대의 #여래여거 증산역의 #스시소우카이 도 가성비가 뛰어나고 맛도 괜찮지만, 이곳부터 추천하고싶다.-앙소스와 그라파다노 치즈를 올려 짭짤하고 녹진한 맛으로 식욕을 극대화 시킨 후 이틀숙성한 광어안에 캐나다산 우니를 넣은 츠마미로 시작한다. 그 후 스시의 행진이 이어진다. 특히 후토마끼가 굉장히 만족스러웠다.-최근 방문한 스시야가 대부분 하이엔드라서 아무래도 샤리에나 시메의 정도 등에 대한 차이를 느끼긴 했지만, 충분히 훌륭하다. 39,000원 내고 이정도 훌륭한 한끼를 먹을 수 있는데 불평하는건 양심이 없는거다.-제 점수는요 10점 만점에 8.5점입니다.예약만 성공하신다면 꼭 방문하시는것 추천드립니다.디너 예약 성공한다면 술마시러 한번 더 방문하고싶네요.
        "
15,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"""2-3만원대 갓성비 오마카세면 광클각이지!"""
16,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,대한민국 먹슐랭 가이드!
17,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,망고플레이트 앱 바로가기
18,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"

"
19,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,망고플레이트 최신 버전 앱에서사용할 수 있는 기능입니다.
20,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
      망고플레이트 최신 버전 앱에서 사용할 수 있는 기능입니다.
    "
21,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,
22,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,리뷰를 삭제하시겠습니까?
23,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"Eat, Share, Be Happy."
24,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"

        망고플레이트 페이스북 계정으로 바로가기
      

        망고플레이트 인스타그램 계정으로 바로가기
      
"
25,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"

          한국어
        

          English
        

          简体中文
        
"
26,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          
          ㈜ 여기어때컴퍼니서울특별시 강남구 봉은사로 479, 479타워 11층대표이사: 정명훈사업자 등록번호: 742-86-00224 [사업자정보확인]통신판매업 신고번호: 2017-서울강남-01779고객센터: 02-565-5988
© 2021 MangoPlate Co., Ltd. All rights reserved.
"
27,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,최근 검색어가 없습니다.
28,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          내가 둘러 본 식당이 이 곳에 순서대로 기록됩니다.
        "
29,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,격하게 가고싶다..
30,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
          식당의 ‘별’ 아이콘을 누르면 가고싶은 곳을 쉽게 저장할 수 있습니다.
        "
31,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,탈퇴한 계정은 복구가 불가능합니다.탈퇴 하시겠습니까?
32,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,
33,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
        전체 동의
      "
34,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
      망고플레이트 서비스 이용을 위해 다음의 약관에 동의해 주세요.
    "
35,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,로그인
36,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
       로그인 하면 가고싶은 식당을 저장할 수 있어요
      "
37,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"

페이스북으로 계속하기


카카오톡으로 계속하기


Apple로 계속하기

"
38,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
Mangoplate

"
39,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,
40,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,"
            translation missing: ko.app_download_layer.description
          "
41,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,* IOS 버전은 준비 중입니다.
42,스시다온,"
4.4
",서울특별시 노원구 석계로 9 2F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/1uma03xF5wFB,* Android 버전은 준비 중입니다.
43,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
                    사진 더보기
                    
"
44,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
                    사진 더보기
                    
"
45,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
                    사진 더보기
                    
"
46,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
                    사진 더보기
                    
"
47,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
                    사진 더보기
                    
"
48,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,
49,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,가고싶다
50,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
        할인된 가격으로인기 메뉴를맛볼 수 있는 기회!
      "
51,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
                업데이트
                : 2018. 7. 31
              "
52,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          목살 단일 메뉴로 승부 보는 고깃집이다. 이 동네 갈 기회가 또 없을 것 같아 올해가 가기 전에 가고 싶었던 집 다녀왔다. 참새 구이 맛의 목살을 파는 소금 구이의 시조다.다른 것보다 고기랑 불이 참 좋다. 활활 타는 숯불에 고기가 금방 익는다. 어느정도 두께감 있는 목살인데도 먹는데 오래 기다리지 않아 좋았다. 원래 삼겹살보다는 목살이 더 좋다. 이 집 목살도 고기 맛 자체가 참 좋다. 좋은 고기라는 느낌이 빡 든다. 촉촉하고 부드럽다. 다만 아쉬운 점은 소금 구이라고는 하는데 간이 아예 안 되어 있어 그냥 먹으면 허전하다. 소금 준 거 찍어 먹으면 되는데 애초에 고기에 간 좀 되어 있음 더 좋았겠다 싶다.생각지도 않았던 된장국이 제일 맛있었다. 처음에 1인당 한그릇씩 나눠 주는거 별 감흥 없이 받았는데 한 숟갈 먹고 띠용했다. 별거 없어 보이는데 인당 하나씩 주는 이유가 있다. 숨겨진 주인공이다.
        "
53,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          <노원구 투어 하>노원구 투어의 마지막은 노원목고기집(노원목식당) 입니다점심장사는 안 하고 16시부터 영업하는 집이라 칼국수랑 햄버거 먹고 영화 한 편 때렸습니다연애 빠진 로맨스 봤는데 재밌습니다 점심 잘 먹고 배가 뜨셔서 살짝 졸렸는데 소재가 소재인지라 안 졸고 잘 봤습니다16시되기 5분 전에 도착했는데 벌써 앞에 2인 두 팀이 있습니다15시 58분쯤 열어주셨고 오픈 하자마자 계속 손님이 들어와서 한 번에 4인 테이블 일곱 개 자리가 다 찼습니다 대기도 조금씩 하기 시작합니다 혼자 온 사람은 저 혼자뿐.. 평소에는 안 그러는데 연애영화를 보고와서 그런지 오늘은 좀 적적합니다 고깃집이라서 더 그런가메뉴가 아주아주 간단합니다 단일메뉴에 공기밥, 사이드메뉴 없음.. 포스가 느껴집니다 목고기 2인분 주문했습니다불이 올라와야해서 시간이 조금 걸린다고 하십니다 다들 맥주를 드시던데 저는 생수를 들이켭니다입장 순서에 맞게 세번째로 불이 들어오고 테이블이 세팅되었습니다 딱 알맞게 있을 것만 있는 정돈된 차림입니다숯이 꽤 좋아보입니다 불판을 좀 달구고 고기를 얹어서 심혈을 기울여 고기를 굽습니다고기 부드럽고 적당히 탄력있고 육즙 팡팡 터지고 은은한 육향에 숯향이 배니 누가 구웠는지 정말 맛있습니다 다른 곳에서 말하고 다니면 고기 굽는거 시키니까 여기서만 몰래 말씀드리는 비밀인데 사실 저 고기 꽤 잘 굽습니다단일메뉴에 회전율이 좋으니 당연히 고기는 신선할거고 꽤나 좋아보이는 숯에 잘 구우면 맛이 없을 수가 없습니다기본으로 나온 시래기된장국 맛이 칼칼하고 간간하니 딱 술안주로 좋습니다 한 잔 하는 자리였으면 밥 말아서 불판에 뚝배기 채로 올려 훌륭한 시래기죽을 만들어 먹었을텐데 아쉽습니다이 집이 동네에 있었다면 많이 다녔을 것 같습니다 1인분 200g이고 가격도 요즘 돼지고깃집 중에 저렴한 편이라고 생각합니다소금, 시레기된장국, 파절이만 곁들였는데 파절이도 맛있지만 챔기름이 너무 들어갔습니다 조금 더 깔끔하게 무쳤으면 시원하고 개운하게 더 맛있을 것 같습니다뒤에 대기하시는 분들이 많아 불 올라오고 정확히 20분만에 전투적으로 식사를 끝내고 나왔습니다기회가 있을까 싶지만 이 동네에서 술 먹을 일이나 밥 먹을 일이 있으면 무조건 여기로 올 것 같습니다동네에 하나 둘 있는 아주 잘하는 고깃집입니다즐거운 노원구 투어였습니다 노원목고기집과 당혹을 알게되어 기쁘고 마지막 식당이 좋아서 유종의 미를 잘 거둔 것 같습니다재방문 의사 : △
        "
54,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
           노원의 노포스타일 숯불 목고기집!실제로 30년정도 한자리를 지키고 있는 노원의 고깃집이라고 해요. 창문에 붙어있는 '참새구이맛'이라는 글자에 호기심 반, 기대 반으로 방문했어요.메뉴는 목고기(돼지목살) 단일메뉴. 심지어 사이드도 없이 공기밥만 판매하는 메뉴판을 보고있자면 사장님의 자부심이 느껴지는 듯 합니다.  - 목고기(1인분 200g, ￦13000) 꽤나 두툼한 목살을 숯불위에 직접 굽는 방식. 불판과 불 사이가 가까워서 고기굽는 스킬이 꽤나 필요하지만, 고기굽기 장인인 짝꿍 덕에 맛있게 먹었습니다. 꼭 고기 잘 굽는 사람과 가면 좋을 듯.  원래 삼겹살 취향이고 목살은 퍽퍽해서 좋아하지 않는데도 부드럽게 씹히는 목살이 인상적이었어요. 마치 바베큐 해먹는 것 같은 느낌. 그람수도 요즘 고깃집에 비해서 많은 편이니 둘이서 3인분 정도면 얼추 배부르지 않을까합니다(?).  반찬으로는 파채와 명이나물, 달달한 깍두기 정도가 나오고 특이하게 시래기된장국 같은 찌개가 인당 하나씩 서브됩니다. 공기밥도 밥이 오래된 것 같지 않고 밥맛이 좋았습니다.  아쉬운 점은 정말 단일메뉴에 공깃밥 뿐이라 후식느낌의 사이드가 없는 것이지만 가격이며 맛이며 좋은 포인트가 많아 상쇄되는 듯 하고.. 술이 술술 넘어갈 듯 합니다. :)
        "
55,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          노원 일등 맛집숯불에 구워 먹는 목살은 여기가 최고
"
56,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          가고싶다 도장깨기. 노원 목고기집. 딱 봐도 오래 되고 작은 가게에 늘 사람이 문전성시라 눈여겨 보던 집. 메뉴는 오로지 국내산 목고기. 아묻따 3인분에 소주각이지만 대신 공기밥 주문. 알코올아 1년만 더 있다 만나자ㅜㅜ고기는 불맛도 중요하고 굽는 스킬도 중요하겠지만 역시나 고기 자체가 좋아야 하는게 진리. 그런 면에서 여기는 베스트. 또한 철판 망에 직화라 숯향도 입혀지고 불맛도 나서 참 맛있다. 구웠을 때 퍽퍽하다기보다 찰진 느낌. 최대 단점은 굽는 사람에 따라 맛이 많이 달라질 것 같다는 것. 나는 고기 덕후인 친구가 성심껏 구워주는 덕에 맛나게 먹기만...;;; 고맙다. 친구야! 연기가 화르르 올라도 워낙 바쁘셔서 신경을 못 쓰시니 (걍 신경을 안 쓰시는 거 같기도..;;) 꼭 고기 잘 굽는 사람과 함께 해야 그 맛을 온전히 느낄수 있지 않을까~ 총평: 어메이징 고퀄 목고기. 고기는 직접 구워야 해요. 
        "
57,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          노원에서 가장 괜찮은 집. 고기 퀄리티가 상당하다. 보통 고기는 일정수준 가격12000원 정도를 넘으면 사실 비슷하다. 프리미엄 고깃집들이 즐비한 요즘 200g에 12000원이면 아주 훌륭한 가격. 맛도 수준급이다. 다만 굽기가 좀 난이도가 있는편이라 그점은 아쉽다. 재방문 의사있는 맛집.
        "
58,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          목살주제에 안 뻑뻑해 뭐야뭐야
        "
59,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          여기 맛있어요 웨이팅했고 메뉴도 하난데 맛있어서 또 갈거에요 ㅎㅎ 고기가 두꺼워서 초큼 오래걸리니 미리미리 시켜야해여 ㅎㅎ 아! 된장국은 좀.. 비린맛이 나더라구요 약간 새우젓? 향..?
        "
60,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          맛있다. 밥한그릇 금방 먹게된다
        "
61,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          고기퀄리티는 최고 밑반찬은 종류가 적다고기파들에게 딱인 장소가 아닌가싶다
        "
62,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          노원에 엄청 맛있는 목살집 있다고해서 방문했는데 듣던대로 목살 맛집입니다! 일단 고기가 엄청 두툼해서 스테이크 같아요ㅋㅋ 그리고 여기는 숯불이 킬포인듯 합니다. 보통 숯불에 구워먹어도 그 위에 바로 올리는게 아니라 좀 깊숙한 곳에 숯불을 두고 위에 철판을 올리는데 여기는 숯불 위에 바로 철판입니다. 그래서 그런지 불맛이 확실히 더 잘 배어서 맛있어요! 화력도 세서 금방 구워지고 고기가 두툼하지만 금방 익혀 먹을 수 있어요된장국도 서비스로 주시는데 맛있어요ㅎㅎ 고기도 1인분에 200g이어서 양이 충분히 많습니다! 참새구이맛이라고 적혀있던데 무슨 맛인지는 모르겠지만 일반적인 목살 고기와는 좀 다른 맛이 나기는 하는것 같아요! 추천입니당
        "
63,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          목살 단일메뉴인 것이 상당히 간지난다ㅋㅋㅋ게다가 200g에 1만 2천원이니 가성비도 굉장히 좋다.내가 먹어본 목살 중에 제일 기름진 맛인 것 같다. 나는 원래 뻑뻑한 걸 싫어하고 돼지고기를 기름진 맛으로 먹어서 굉장히 맛있었지만 담백한 맛에 목살을 좋아하는 사람들은 불호일수도 있을 것 같다.자잘한 반찬은 따로 없고 시래기국이 몇 안 되는 사이드 중 하나인데 좀 짜서 물을 조금 넣으니 간이 맞았다.단점은 웨이팅 적는 란이 없어 가게 앞에 자리를 계속 지키고 있어야 해서 오래 기다리면 조금 억울하다. 가게가 작고 모든 테이블에서 술 한 잔씩 걸치는 분위기라 회전율이 낮다.여덟시 넘어서 가는 걸 추천. 우리는 7시에 갔다가 40분이나 기다려서 들어갈 수 있었는데 여덟시 이후에는 한 테이블씩은 여유가 있는 것 같았다. 
        "
64,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          오랜만에 왔어도 고기는 변치 않았다. 술한잔 나누기 더할나위 없는 동네 맛집. 맛있게 그을려지고 있는 고기만큼이나. 우리네 이야기, 우리네 얼굴도 점점 맛있게 익어간다. 365일 이 곳은 언제나 연말이다.
        "
65,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          노원역 근처는 주로 프랜차이즈 식당이나 술집들이라 정말 맛있는 맛집이 많지 않은데, 여기 목고기집은 정말 맛있다!!친구들이 노원 맛집 추천해달라고 하면 추천해 줄 수 있는 식당!!!:)메뉴는 목고기(목살) 하나 뿐인데고기가 육즙이 가득하고 돼지고기 답지 않게 부드럽다. 또한 가장 만족했던 부분이 고소함!!!!!!!!!!망플 리뷰에도 참새고기 맛이라는 글이 있는데 먹어보니 정말로 내가 정말 좋아하는 메추리고기 맛이다!!!! (참새랑 메추리랑 맛 비슷) 정말 정말 고소하다!!!!!!!!고기도 고기인데 참숯이 진짜 신의 한 수다어린 시절 시골 마당에서 숯불에 구워먹던 메추리 고기가 떠올라서 너무 좋았다:)당분간은 노원에 가면 목고기집에만 들릴 듯 하다:)
        "
66,노원목고기집,"
4.3
",서울특별시 노원구 상계로 96,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/YW-QmiaBvf,"
          목살 단일 메뉴 12000.역쉬 회전율만한 레시피는 없는거 같아요. 고기가 쭈기네요.특별함이 없는거 같은데 맛있어요.숯불로 은은하게 익히는데 기름이 많지않아 끄름이 거의 없어요.환기통 안쪽까지 닦는 청결함이 맘에 들어요.된장찌개도 맛있어요.
        "
